"Plot Title: t3_low_mllmeso"
"#","Date Time, GMT+01:00","X Accel, g (LGR S/N: 21820141, SEN S/N: 21820141)","Coupler Detached (LGR S/N: 21820141)","Host Connected (LGR S/N: 21820141)","Coupler Attached (LGR S/N: 21820141)","Stopped (LGR S/N: 21820141)","End Of File (LGR S/N: 21820141)"
536,30/06/25 13:15:53,-1.025,,,,,
537,30/06/25 13:15:54,-1.025,,,,,
538,30/06/25 13:15:55,-1.025,,,,,
539,30/06/25 13:15:56,-1.025,,,,,
540,30/06/25 13:15:57,-1.025,,,,,
541,30/06/25 13:15:58,-1.025,,,,,
542,30/06/25 13:15:59,-1.025,,,,,
543,30/06/25 13:16:00,-1.025,,,,,
544,30/06/25 13:16:01,-1.025,,,,,
545,30/06/25 13:16:02,-1.025,,,,,
546,30/06/25 13:16:03,-1.025,,,,,
547,30/06/25 13:16:04,-1.025,,,,,
548,30/06/25 13:16:05,-1.025,,,,,
549,30/06/25 13:16:06,-1.025,,,,,
550,30/06/25 13:16:07,-1.025,,,,,
551,30/06/25 13:16:08,-1.025,,,,,
552,30/06/25 13:16:09,-1.025,,,,,
553,30/06/25 13:16:10,-1.050,,,,,
554,30/06/25 13:16:11,-1.050,,,,,
555,30/06/25 13:16:12,-1.025,,,,,
556,30/06/25 13:16:13,-1.025,,,,,
557,30/06/25 13:16:14,-1.025,,,,,
558,30/06/25 13:16:15,-1.025,,,,,
559,30/06/25 13:16:16,-1.025,,,,,
560,30/06/25 13:16:17,-1.025,,,,,
561,30/06/25 13:16:18,-1.025,,,,,
562,30/06/25 13:16:19,-1.025,,,,,
563,30/06/25 13:16:20,-1.025,,,,,
564,30/06/25 13:16:21,-1.025,,,,,
565,30/06/25 13:16:22,-1.050,,,,,
566,30/06/25 13:16:23,-1.050,,,,,
567,30/06/25 13:16:24,-1.025,,,,,
568,30/06/25 13:16:25,-1.025,,,,,
569,30/06/25 13:16:26,-1.025,,,,,
570,30/06/25 13:16:27,-1.025,,,,,
571,30/06/25 13:16:28,-1.025,,,,,
572,30/06/25 13:16:29,-1.025,,,,,
573,30/06/25 13:16:30,-1.025,,,,,
574,30/06/25 13:16:31,-1.025,,,,,
575,30/06/25 13:16:32,-1.025,,,,,
576,30/06/25 13:16:33,-1.050,,,,,
577,30/06/25 13:16:34,-1.025,,,,,
578,30/06/25 13:16:35,-1.025,,,,,
579,30/06/25 13:16:36,-1.025,,,,,
580,30/06/25 13:16:37,-1.025,,,,,
581,30/06/25 13:16:38,-1.050,,,,,
582,30/06/25 13:16:39,-1.025,,,,,
583,30/06/25 13:16:40,-1.025,,,,,
584,30/06/25 13:16:41,-1.025,,,,,
585,30/06/25 13:16:42,-1.025,,,,,
586,30/06/25 13:16:43,-1.025,,,,,
587,30/06/25 13:16:44,-1.025,,,,,
588,30/06/25 13:16:45,-1.025,,,,,
589,30/06/25 13:16:46,-1.025,,,,,
590,30/06/25 13:16:47,-1.025,,,,,
591,30/06/25 13:16:48,-1.025,,,,,
592,30/06/25 13:16:49,-1.025,,,,,
593,30/06/25 13:16:50,-1.025,,,,,
594,30/06/25 13:16:51,-1.025,,,,,
595,30/06/25 13:16:52,-1.025,,,,,
596,30/06/25 13:16:53,-1.025,,,,,
597,30/06/25 13:16:54,-1.025,,,,,
598,30/06/25 13:16:55,-1.050,,,,,
599,30/06/25 13:16:56,-1.025,,,,,
600,30/06/25 13:16:57,-1.025,,,,,
601,30/06/25 13:16:58,-1.025,,,,,
602,30/06/25 13:16:59,-1.025,,,,,
603,30/06/25 13:17:00,-1.050,,,,,
604,30/06/25 13:17:01,-1.025,,,,,
605,30/06/25 13:17:02,-1.025,,,,,
606,30/06/25 13:17:03,-1.025,,,,,
607,30/06/25 13:17:04,-1.025,,,,,
608,30/06/25 13:17:05,-1.025,,,,,
609,30/06/25 13:17:06,-1.025,,,,,
610,30/06/25 13:17:07,-1.025,,,,,
611,30/06/25 13:17:08,-1.025,,,,,
612,30/06/25 13:17:09,-1.050,,,,,
613,30/06/25 13:17:10,-1.050,,,,,
614,30/06/25 13:17:11,-1.025,,,,,
615,30/06/25 13:17:12,-1.025,,,,,
616,30/06/25 13:17:13,-1.050,,,,,
617,30/06/25 13:17:14,-1.025,,,,,
618,30/06/25 13:17:15,-1.025,,,,,
619,30/06/25 13:17:16,-1.025,,,,,
620,30/06/25 13:17:17,-1.025,,,,,
621,30/06/25 13:17:18,-1.050,,,,,
622,30/06/25 13:17:19,-1.025,,,,,
623,30/06/25 13:17:20,-1.025,,,,,
624,30/06/25 13:17:21,-1.025,,,,,
625,30/06/25 13:17:22,-1.025,,,,,
626,30/06/25 13:17:23,-1.025,,,,,
627,30/06/25 13:17:24,-1.025,,,,,
628,30/06/25 13:17:25,-1.025,,,,,
629,30/06/25 13:17:26,-1.025,,,,,
630,30/06/25 13:17:27,-1.025,,,,,
631,30/06/25 13:17:28,-1.025,,,,,
632,30/06/25 13:17:29,-1.025,,,,,
633,30/06/25 13:17:30,-1.025,,,,,
634,30/06/25 13:17:31,-1.025,,,,,
635,30/06/25 13:17:32,-1.025,,,,,
636,30/06/25 13:17:33,-1.025,,,,,
637,30/06/25 13:17:34,-1.025,,,,,
638,30/06/25 13:17:35,-1.050,,,,,
639,30/06/25 13:17:36,-1.025,,,,,
640,30/06/25 13:17:37,-1.025,,,,,
641,30/06/25 13:17:38,-1.025,,,,,
642,30/06/25 13:17:39,-1.025,,,,,
643,30/06/25 13:17:40,-1.025,,,,,
644,30/06/25 13:17:41,-1.025,,,,,
645,30/06/25 13:17:42,-1.050,,,,,
646,30/06/25 13:17:43,-1.025,,,,,
647,30/06/25 13:17:44,-1.025,,,,,
648,30/06/25 13:17:45,-1.025,,,,,
649,30/06/25 13:17:46,-1.025,,,,,
650,30/06/25 13:17:47,-1.025,,,,,
651,30/06/25 13:17:48,-1.025,,,,,
652,30/06/25 13:17:49,-1.025,,,,,
653,30/06/25 13:17:50,-1.025,,,,,
654,30/06/25 13:17:51,-1.025,,,,,
655,30/06/25 13:17:52,-1.025,,,,,
656,30/06/25 13:17:53,-1.050,,,,,
657,30/06/25 13:17:54,-1.025,,,,,
658,30/06/25 13:17:55,-1.025,,,,,
659,30/06/25 13:17:56,-1.025,,,,,
660,30/06/25 13:17:57,-1.025,,,,,
661,30/06/25 13:17:58,-1.025,,,,,
662,30/06/25 13:17:59,-1.025,,,,,
663,30/06/25 13:18:00,-1.025,,,,,
664,30/06/25 13:18:01,-1.025,,,,,
665,30/06/25 13:18:02,-1.025,,,,,
666,30/06/25 13:18:03,-1.025,,,,,
667,30/06/25 13:18:04,-1.025,,,,,
668,30/06/25 13:18:05,-1.050,,,,,
669,30/06/25 13:18:06,-1.025,,,,,
670,30/06/25 13:18:07,-1.025,,,,,
671,30/06/25 13:18:08,-1.025,,,,,
672,30/06/25 13:18:09,-1.025,,,,,
673,30/06/25 13:18:10,-1.025,,,,,
674,30/06/25 13:18:11,-1.025,,,,,
675,30/06/25 13:18:12,-1.025,,,,,
676,30/06/25 13:18:13,-1.025,,,,,
677,30/06/25 13:18:14,-1.025,,,,,
678,30/06/25 13:18:15,-1.025,,,,,
679,30/06/25 13:18:16,-1.025,,,,,
680,30/06/25 13:18:17,-1.050,,,,,
681,30/06/25 13:18:18,-1.025,,,,,
682,30/06/25 13:18:19,-1.025,,,,,
683,30/06/25 13:18:20,-1.025,,,,,
684,30/06/25 13:18:21,-1.025,,,,,
685,30/06/25 13:18:22,-1.050,,,,,
686,30/06/25 13:18:23,-1.050,,,,,
687,30/06/25 13:18:24,-1.025,,,,,
688,30/06/25 13:18:25,-1.025,,,,,
689,30/06/25 13:18:26,-1.050,,,,,
690,30/06/25 13:18:27,-1.025,,,,,
691,30/06/25 13:18:28,-1.025,,,,,
692,30/06/25 13:18:29,-1.025,,,,,
693,30/06/25 13:18:30,-1.025,,,,,
694,30/06/25 13:18:31,-1.025,,,,,
695,30/06/25 13:18:32,-1.025,,,,,
696,30/06/25 13:18:33,-1.025,,,,,
697,30/06/25 13:18:34,-1.025,,,,,
698,30/06/25 13:18:35,-1.025,,,,,
699,30/06/25 13:18:36,-1.025,,,,,
700,30/06/25 13:18:37,-1.025,,,,,
701,30/06/25 13:18:38,-1.025,,,,,
702,30/06/25 13:18:39,-1.025,,,,,
703,30/06/25 13:18:40,-1.025,,,,,
704,30/06/25 13:18:41,-1.025,,,,,
705,30/06/25 13:18:42,-1.025,,,,,
706,30/06/25 13:18:43,-1.025,,,,,
707,30/06/25 13:18:44,-1.050,,,,,
708,30/06/25 13:18:45,-1.025,,,,,
709,30/06/25 13:18:46,-1.025,,,,,
710,30/06/25 13:18:47,-1.025,,,,,
711,30/06/25 13:18:48,-1.025,,,,,
712,30/06/25 13:18:49,-1.025,,,,,
713,30/06/25 13:18:50,-1.025,,,,,
714,30/06/25 13:18:51,-1.025,,,,,
715,30/06/25 13:18:52,-1.025,,,,,
716,30/06/25 13:18:53,-1.025,,,,,
717,30/06/25 13:18:54,-1.025,,,,,
718,30/06/25 13:18:55,-1.025,,,,,
719,30/06/25 13:18:56,-1.025,,,,,
720,30/06/25 13:18:57,-1.025,,,,,
721,30/06/25 13:18:58,-1.050,,,,,
722,30/06/25 13:18:59,-1.050,,,,,
723,30/06/25 13:19:00,-1.025,,,,,
724,30/06/25 13:19:01,-1.050,,,,,
725,30/06/25 13:19:02,-1.025,,,,,
726,30/06/25 13:19:03,-1.025,,,,,
727,30/06/25 13:19:04,-1.025,,,,,
728,30/06/25 13:19:05,-1.050,,,,,
729,30/06/25 13:19:06,-1.025,,,,,
730,30/06/25 13:19:07,-1.025,,,,,
731,30/06/25 13:19:08,-1.025,,,,,
732,30/06/25 13:19:09,-1.050,,,,,
733,30/06/25 13:19:10,-1.025,,,,,
734,30/06/25 13:19:11,-1.025,,,,,
735,30/06/25 13:19:12,-1.025,,,,,
736,30/06/25 13:19:13,-1.025,,,,,
737,30/06/25 13:19:14,-1.025,,,,,
738,30/06/25 13:19:15,-1.025,,,,,
739,30/06/25 13:19:16,-1.025,,,,,
740,30/06/25 13:19:17,-1.025,,,,,
741,30/06/25 13:19:18,-1.025,,,,,
742,30/06/25 13:19:19,-1.025,,,,,
743,30/06/25 13:19:20,-1.050,,,,,
744,30/06/25 13:19:21,-1.025,,,,,
745,30/06/25 13:19:22,-1.025,,,,,
746,30/06/25 13:19:23,-1.025,,,,,
747,30/06/25 13:19:24,-1.025,,,,,
748,30/06/25 13:19:25,-1.025,,,,,
749,30/06/25 13:19:26,-1.025,,,,,
750,30/06/25 13:19:27,-1.025,,,,,
751,30/06/25 13:19:28,-1.025,,,,,
752,30/06/25 13:19:29,-1.025,,,,,
753,30/06/25 13:19:30,-1.025,,,,,
754,30/06/25 13:19:31,-1.025,,,,,
755,30/06/25 13:19:32,-1.025,,,,,
756,30/06/25 13:19:33,-1.025,,,,,
757,30/06/25 13:19:34,-1.025,,,,,
758,30/06/25 13:19:35,-1.025,,,,,
759,30/06/25 13:19:36,-1.025,,,,,
760,30/06/25 13:19:37,-1.025,,,,,
761,30/06/25 13:19:38,-1.025,,,,,
762,30/06/25 13:19:39,-1.025,,,,,
763,30/06/25 13:19:40,-1.025,,,,,
764,30/06/25 13:19:41,-1.025,,,,,
765,30/06/25 13:19:42,-1.025,,,,,
766,30/06/25 13:19:43,-1.025,,,,,
767,30/06/25 13:19:44,-1.025,,,,,
768,30/06/25 13:19:45,-1.025,,,,,
769,30/06/25 13:19:46,-1.025,,,,,
770,30/06/25 13:19:47,-1.025,,,,,
771,30/06/25 13:19:48,-1.025,,,,,
772,30/06/25 13:19:49,-1.025,,,,,
773,30/06/25 13:19:50,-1.025,,,,,
774,30/06/25 13:19:51,-1.025,,,,,
775,30/06/25 13:19:52,-1.025,,,,,
776,30/06/25 13:19:53,-1.025,,,,,
777,30/06/25 13:19:54,-1.025,,,,,
778,30/06/25 13:19:55,-1.025,,,,,
779,30/06/25 13:19:56,-1.025,,,,,
780,30/06/25 13:19:57,-1.025,,,,,
781,30/06/25 13:19:58,-1.025,,,,,
782,30/06/25 13:19:59,-1.025,,,,,
783,30/06/25 13:20:00,-1.025,,,,,
784,30/06/25 13:20:01,-1.025,,,,,
785,30/06/25 13:20:02,-1.025,,,,,
786,30/06/25 13:20:03,-1.025,,,,,
787,30/06/25 13:20:04,-1.025,,,,,
788,30/06/25 13:20:05,-1.025,,,,,
789,30/06/25 13:20:06,-1.025,,,,,
790,30/06/25 13:20:07,-1.025,,,,,
791,30/06/25 13:20:08,-1.025,,,,,
792,30/06/25 13:20:09,-1.025,,,,,
793,30/06/25 13:20:10,-1.025,,,,,
794,30/06/25 13:20:11,-1.025,,,,,
795,30/06/25 13:20:12,-1.025,,,,,
796,30/06/25 13:20:13,-1.025,,,,,
797,30/06/25 13:20:14,-1.025,,,,,
798,30/06/25 13:20:15,-1.025,,,,,
799,30/06/25 13:20:16,-1.025,,,,,
800,30/06/25 13:20:17,-1.025,,,,,
801,30/06/25 13:20:18,-1.025,,,,,
802,30/06/25 13:20:19,-1.025,,,,,
803,30/06/25 13:20:20,-1.025,,,,,
804,30/06/25 13:20:21,-1.025,,,,,
805,30/06/25 13:20:22,-1.025,,,,,
806,30/06/25 13:20:23,-1.025,,,,,
807,30/06/25 13:20:24,-1.025,,,,,
808,30/06/25 13:20:25,-1.025,,,,,
809,30/06/25 13:20:26,-1.025,,,,,
810,30/06/25 13:20:27,-1.025,,,,,
811,30/06/25 13:20:28,-1.025,,,,,
812,30/06/25 13:20:29,-1.025,,,,,
813,30/06/25 13:20:30,-1.025,,,,,
814,30/06/25 13:20:31,-1.025,,,,,
815,30/06/25 13:20:32,-1.025,,,,,
816,30/06/25 13:20:33,-1.050,,,,,
817,30/06/25 13:20:34,-1.025,,,,,
818,30/06/25 13:20:35,-1.025,,,,,
819,30/06/25 13:20:36,-1.025,,,,,
820,30/06/25 13:20:37,-1.025,,,,,
821,30/06/25 13:20:38,-1.050,,,,,
822,30/06/25 13:20:39,-1.025,,,,,
823,30/06/25 13:20:40,-1.025,,,,,
824,30/06/25 13:20:41,-1.025,,,,,
825,30/06/25 13:20:42,-1.025,,,,,
826,30/06/25 13:20:43,-1.050,,,,,
827,30/06/25 13:20:44,-1.025,,,,,
828,30/06/25 13:20:45,-1.025,,,,,
829,30/06/25 13:20:46,-1.025,,,,,
830,30/06/25 13:20:47,-1.025,,,,,
831,30/06/25 13:20:48,-1.025,,,,,
832,30/06/25 13:20:49,-1.025,,,,,
833,30/06/25 13:20:50,-1.025,,,,,
834,30/06/25 13:20:51,-1.050,,,,,
835,30/06/25 13:20:52,-1.025,,,,,
836,30/06/25 13:20:53,-1.025,,,,,
837,30/06/25 13:20:54,-1.025,,,,,
838,30/06/25 13:20:55,-1.025,,,,,
839,30/06/25 13:20:56,-1.025,,,,,
840,30/06/25 13:20:57,-1.025,,,,,
841,30/06/25 13:20:58,-1.025,,,,,
842,30/06/25 13:20:59,-1.025,,,,,
843,30/06/25 13:21:00,-1.025,,,,,
844,30/06/25 13:21:01,-1.025,,,,,
845,30/06/25 13:21:02,-1.025,,,,,
846,30/06/25 13:21:03,-1.025,,,,,
847,30/06/25 13:21:04,-1.025,,,,,
848,30/06/25 13:21:05,-1.025,,,,,
849,30/06/25 13:21:06,-1.025,,,,,
850,30/06/25 13:21:07,-1.025,,,,,
851,30/06/25 13:21:08,-1.025,,,,,
852,30/06/25 13:21:09,-1.025,,,,,
853,30/06/25 13:21:10,-1.025,,,,,
854,30/06/25 13:21:11,-1.025,,,,,
855,30/06/25 13:21:12,-1.025,,,,,
856,30/06/25 13:21:13,-1.025,,,,,
857,30/06/25 13:21:14,-1.025,,,,,
858,30/06/25 13:21:15,-1.025,,,,,
859,30/06/25 13:21:16,-1.025,,,,,
860,30/06/25 13:21:17,-1.025,,,,,
861,30/06/25 13:21:18,-1.050,,,,,
862,30/06/25 13:21:19,-1.025,,,,,
863,30/06/25 13:21:20,-1.025,,,,,
864,30/06/25 13:21:21,-1.025,,,,,
865,30/06/25 13:21:22,-1.050,,,,,
866,30/06/25 13:21:23,-1.025,,,,,
867,30/06/25 13:21:24,-1.025,,,,,
868,30/06/25 13:21:25,-1.025,,,,,
869,30/06/25 13:21:26,-1.025,,,,,
870,30/06/25 13:21:27,-1.025,,,,,
871,30/06/25 13:21:28,-1.025,,,,,
872,30/06/25 13:21:29,-1.050,,,,,
873,30/06/25 13:21:30,-1.025,,,,,
874,30/06/25 13:21:31,-1.025,,,,,
875,30/06/25 13:21:32,-1.025,,,,,
876,30/06/25 13:21:33,-1.025,,,,,
877,30/06/25 13:21:34,-1.025,,,,,
878,30/06/25 13:21:35,-1.025,,,,,
879,30/06/25 13:21:36,-1.025,,,,,
880,30/06/25 13:21:37,-1.025,,,,,
881,30/06/25 13:21:38,-1.025,,,,,
882,30/06/25 13:21:39,-1.025,,,,,
883,30/06/25 13:21:40,-1.025,,,,,
884,30/06/25 13:21:41,-1.025,,,,,
885,30/06/25 13:21:42,-1.025,,,,,
886,30/06/25 13:21:43,-1.025,,,,,
887,30/06/25 13:21:44,-1.025,,,,,
888,30/06/25 13:21:45,-1.025,,,,,
889,30/06/25 13:21:46,-1.025,,,,,
890,30/06/25 13:21:47,-1.025,,,,,
891,30/06/25 13:21:48,-1.025,,,,,
892,30/06/25 13:21:49,-1.025,,,,,
893,30/06/25 13:21:50,-1.025,,,,,
894,30/06/25 13:21:51,-1.025,,,,,
895,30/06/25 13:21:52,-1.025,,,,,
896,30/06/25 13:21:53,-1.025,,,,,
897,30/06/25 13:21:54,-1.025,,,,,
898,30/06/25 13:21:55,-1.025,,,,,
899,30/06/25 13:21:56,-1.025,,,,,
900,30/06/25 13:21:57,-1.025,,,,,
901,30/06/25 13:21:58,-1.025,,,,,
902,30/06/25 13:21:59,-1.050,,,,,
903,30/06/25 13:22:00,-1.025,,,,,
904,30/06/25 13:22:01,-1.025,,,,,
905,30/06/25 13:22:02,-1.025,,,,,
906,30/06/25 13:22:03,-1.025,,,,,
907,30/06/25 13:22:04,-1.025,,,,,
908,30/06/25 13:22:05,-1.025,,,,,
909,30/06/25 13:22:06,-1.025,,,,,
910,30/06/25 13:22:07,-1.025,,,,,
911,30/06/25 13:22:08,-1.025,,,,,
912,30/06/25 13:22:09,-1.025,,,,,
913,30/06/25 13:22:10,-1.025,,,,,
914,30/06/25 13:22:11,-1.025,,,,,
915,30/06/25 13:22:12,-1.025,,,,,
916,30/06/25 13:22:13,-1.025,,,,,
917,30/06/25 13:22:14,-1.025,,,,,
918,30/06/25 13:22:15,-1.025,,,,,
919,30/06/25 13:22:16,-1.025,,,,,
920,30/06/25 13:22:17,-1.025,,,,,
921,30/06/25 13:22:18,-1.025,,,,,
922,30/06/25 13:22:19,-1.025,,,,,
923,30/06/25 13:22:20,-1.025,,,,,
924,30/06/25 13:22:21,-1.025,,,,,
925,30/06/25 13:22:22,-1.025,,,,,
926,30/06/25 13:22:23,-1.025,,,,,
927,30/06/25 13:22:24,-1.025,,,,,
928,30/06/25 13:22:25,-1.025,,,,,
929,30/06/25 13:22:26,-1.025,,,,,
930,30/06/25 13:22:27,-1.025,,,,,
931,30/06/25 13:22:28,-1.025,,,,,
932,30/06/25 13:22:29,-1.025,,,,,
933,30/06/25 13:22:30,-1.025,,,,,
934,30/06/25 13:22:31,-1.025,,,,,
935,30/06/25 13:22:32,-1.025,,,,,
936,30/06/25 13:22:33,-1.025,,,,,
937,30/06/25 13:22:34,-1.025,,,,,
938,30/06/25 13:22:35,-1.025,,,,,
939,30/06/25 13:22:36,-1.025,,,,,
940,30/06/25 13:22:37,-1.050,,,,,
941,30/06/25 13:22:38,-1.050,,,,,
942,30/06/25 13:22:39,-1.025,,,,,
943,30/06/25 13:22:40,-1.025,,,,,
944,30/06/25 13:22:41,-1.025,,,,,
945,30/06/25 13:22:42,-1.025,,,,,
946,30/06/25 13:22:43,-1.025,,,,,
947,30/06/25 13:22:44,-1.025,,,,,
948,30/06/25 13:22:45,-1.025,,,,,
949,30/06/25 13:22:46,-1.025,,,,,
950,30/06/25 13:22:47,-1.050,,,,,
951,30/06/25 13:22:48,-1.025,,,,,
952,30/06/25 13:22:49,-1.025,,,,,
953,30/06/25 13:22:50,-1.025,,,,,
954,30/06/25 13:22:51,-1.025,,,,,
955,30/06/25 13:22:52,-1.025,,,,,
956,30/06/25 13:22:53,-1.025,,,,,
957,30/06/25 13:22:54,-1.025,,,,,
958,30/06/25 13:22:55,-1.025,,,,,
959,30/06/25 13:22:56,-1.025,,,,,
960,30/06/25 13:22:57,-1.025,,,,,
961,30/06/25 13:22:58,-1.050,,,,,
962,30/06/25 13:22:59,-1.050,,,,,
963,30/06/25 13:23:00,-1.025,,,,,
964,30/06/25 13:23:01,-1.025,,,,,
965,30/06/25 13:23:02,-1.025,,,,,
966,30/06/25 13:23:03,-1.025,,,,,
967,30/06/25 13:23:04,-1.025,,,,,
968,30/06/25 13:23:05,-1.025,,,,,
969,30/06/25 13:23:06,-1.025,,,,,
970,30/06/25 13:23:07,-1.025,,,,,
971,30/06/25 13:23:08,-1.025,,,,,
972,30/06/25 13:23:09,-1.025,,,,,
973,30/06/25 13:23:10,-1.025,,,,,
974,30/06/25 13:23:11,-1.025,,,,,
975,30/06/25 13:23:12,-1.025,,,,,
976,30/06/25 13:23:13,-1.025,,,,,
977,30/06/25 13:23:14,-1.025,,,,,
978,30/06/25 13:23:15,-1.025,,,,,
979,30/06/25 13:23:16,-1.025,,,,,
980,30/06/25 13:23:17,-1.025,,,,,
981,30/06/25 13:23:18,-1.025,,,,,
982,30/06/25 13:23:19,-1.025,,,,,
983,30/06/25 13:23:20,-1.025,,,,,
984,30/06/25 13:23:21,-1.025,,,,,
985,30/06/25 13:23:22,-1.025,,,,,
986,30/06/25 13:23:23,-1.025,,,,,
987,30/06/25 13:23:24,-1.025,,,,,
988,30/06/25 13:23:25,-1.025,,,,,
989,30/06/25 13:23:26,-1.025,,,,,
990,30/06/25 13:23:27,-1.025,,,,,
991,30/06/25 13:23:28,-1.025,,,,,
992,30/06/25 13:23:29,-1.025,,,,,
993,30/06/25 13:23:30,-1.025,,,,,
994,30/06/25 13:23:31,-1.025,,,,,
995,30/06/25 13:23:32,-1.025,,,,,
996,30/06/25 13:23:33,-1.025,,,,,
997,30/06/25 13:23:34,-1.025,,,,,
998,30/06/25 13:23:35,-1.025,,,,,
999,30/06/25 13:23:36,-1.025,,,,,
1000,30/06/25 13:23:37,-1.025,,,,,
1001,30/06/25 13:23:38,-1.025,,,,,
1002,30/06/25 13:23:39,-1.025,,,,,
1003,30/06/25 13:23:40,-1.025,,,,,
1004,30/06/25 13:23:41,-1.025,,,,,
1005,30/06/25 13:23:42,-1.025,,,,,
1006,30/06/25 13:23:43,-1.025,,,,,
1007,30/06/25 13:23:44,-1.025,,,,,
1008,30/06/25 13:23:45,-1.025,,,,,
1009,30/06/25 13:23:46,-1.050,,,,,
1010,30/06/25 13:23:47,-1.025,,,,,
1011,30/06/25 13:23:48,-1.050,,,,,
1012,30/06/25 13:23:49,-1.025,,,,,
1013,30/06/25 13:23:50,-1.025,,,,,
1014,30/06/25 13:23:51,-1.025,,,,,
1015,30/06/25 13:23:52,-1.025,,,,,
1016,30/06/25 13:23:53,-1.025,,,,,
1017,30/06/25 13:23:54,-1.025,,,,,
1018,30/06/25 13:23:55,-1.050,,,,,
1019,30/06/25 13:23:56,-1.025,,,,,
1020,30/06/25 13:23:57,-1.025,,,,,
1021,30/06/25 13:23:58,-1.025,,,,,
1022,30/06/25 13:23:59,-1.025,,,,,
1023,30/06/25 13:24:00,-1.050,,,,,
1024,30/06/25 13:24:01,-1.025,,,,,
1025,30/06/25 13:24:02,-1.025,,,,,
1026,30/06/25 13:24:03,-1.025,,,,,
1027,30/06/25 13:24:04,-1.050,,,,,
1028,30/06/25 13:24:05,-1.025,,,,,
1029,30/06/25 13:24:06,-1.025,,,,,
1030,30/06/25 13:24:07,-1.025,,,,,
1031,30/06/25 13:24:08,-1.025,,,,,
1032,30/06/25 13:24:09,-1.025,,,,,
1033,30/06/25 13:24:10,-1.025,,,,,
1034,30/06/25 13:24:11,-1.025,,,,,
1035,30/06/25 13:24:12,-1.025,,,,,
1036,30/06/25 13:24:13,-1.025,,,,,
1037,30/06/25 13:24:14,-1.025,,,,,
1038,30/06/25 13:24:15,-1.025,,,,,
1039,30/06/25 13:24:16,-1.025,,,,,
1040,30/06/25 13:24:17,-1.025,,,,,
1041,30/06/25 13:24:18,-1.025,,,,,
1042,30/06/25 13:24:19,-1.050,,,,,
1043,30/06/25 13:24:20,-1.025,,,,,
1044,30/06/25 13:24:21,-1.025,,,,,
1045,30/06/25 13:24:22,-1.025,,,,,
1046,30/06/25 13:24:23,-1.025,,,,,
1047,30/06/25 13:24:24,-1.025,,,,,
1048,30/06/25 13:24:25,-1.025,,,,,
1049,30/06/25 13:24:26,-1.025,,,,,
1050,30/06/25 13:24:27,-1.025,,,,,
1051,30/06/25 13:24:28,-1.025,,,,,
1052,30/06/25 13:24:29,-1.025,,,,,
1053,30/06/25 13:24:30,-1.050,,,,,
1054,30/06/25 13:24:31,-1.025,,,,,
1055,30/06/25 13:24:32,-1.025,,,,,
1056,30/06/25 13:24:33,-1.025,,,,,
1057,30/06/25 13:24:34,-1.025,,,,,
1058,30/06/25 13:24:35,-1.025,,,,,
1059,30/06/25 13:24:36,-1.025,,,,,
1060,30/06/25 13:24:37,-1.025,,,,,
1061,30/06/25 13:24:38,-1.025,,,,,
1062,30/06/25 13:24:39,-1.050,,,,,
1063,30/06/25 13:24:40,-1.025,,,,,
1064,30/06/25 13:24:41,-1.025,,,,,
1065,30/06/25 13:24:42,-1.050,,,,,
1066,30/06/25 13:24:43,-1.025,,,,,
1067,30/06/25 13:24:44,-1.025,,,,,
1068,30/06/25 13:24:45,-1.025,,,,,
1069,30/06/25 13:24:46,-1.025,,,,,
1070,30/06/25 13:24:47,-1.025,,,,,
1071,30/06/25 13:24:48,-1.025,,,,,
1072,30/06/25 13:24:49,-1.025,,,,,
1073,30/06/25 13:24:50,-1.025,,,,,
1074,30/06/25 13:24:51,-1.025,,,,,
1075,30/06/25 13:24:52,-1.025,,,,,
1076,30/06/25 13:24:53,-1.025,,,,,
1077,30/06/25 13:24:54,-1.025,,,,,
1078,30/06/25 13:24:55,-1.025,,,,,
1079,30/06/25 13:24:56,-1.025,,,,,
1080,30/06/25 13:24:57,-1.025,,,,,
1081,30/06/25 13:24:58,-1.025,,,,,
1082,30/06/25 13:24:59,-1.025,,,,,
1083,30/06/25 13:25:00,-1.025,,,,,
1084,30/06/25 13:25:01,-1.050,,,,,
1085,30/06/25 13:25:02,-1.025,,,,,
1086,30/06/25 13:25:03,-1.025,,,,,
1087,30/06/25 13:25:04,-1.025,,,,,
1088,30/06/25 13:25:05,-1.025,,,,,
1089,30/06/25 13:25:06,-1.025,,,,,
1090,30/06/25 13:25:07,-1.025,,,,,
1091,30/06/25 13:25:08,-1.025,,,,,
1092,30/06/25 13:25:09,-1.025,,,,,
1093,30/06/25 13:25:10,-1.025,,,,,
1094,30/06/25 13:25:11,-1.025,,,,,
1095,30/06/25 13:25:12,-1.025,,,,,
1096,30/06/25 13:25:13,-1.025,,,,,
1097,30/06/25 13:25:14,-1.025,,,,,
1098,30/06/25 13:25:15,-1.025,,,,,
1099,30/06/25 13:25:16,-1.025,,,,,
1100,30/06/25 13:25:17,-1.025,,,,,
1101,30/06/25 13:25:18,-1.025,,,,,
1102,30/06/25 13:25:19,-1.050,,,,,
1103,30/06/25 13:25:20,-1.025,,,,,
1104,30/06/25 13:25:21,-1.025,,,,,
1105,30/06/25 13:25:22,-1.025,,,,,
1106,30/06/25 13:25:23,-1.025,,,,,
